ID,Date,Element,Data_Value
FRM00007015,2014-11-23,TMAX,145
FRM00007015,2014-04-15,TMAX,125
FRM00007015,2014-11-23,TMIN,84
FRM00007015,2011-12-02,TMAX,130
FRM00007015,2006-09-09,TMAX,215
FRM00007015,2011-07-03,TMAX,226
FRM00007015,2013-01-16,TMAX,-8
FRM00007015,2013-01-16,TMIN,-102
FRM00007015,2015-07-20,TMIN,155
FRM00007015,2011-11-12,TMAX,136
FRM00007015,2014-03-23,TMIN,25
FRM00007015,2015-01-16,TMAX,83
FRM00007015,2014-08-31,TMAX,205
FRM00007015,2006-01-16,TMIN,-11
FRM00007015,2009-06-22,TMIN,89
FRM00007015,2009-06-22,TMAX,200
FRM00007015,2015-02-04,TMIN,-5
FRM00007015,2007-01-06,TMAX,116
FRM00007015,2006-06-15,TMAX,159
FRM00007015,2008-06-06,TMAX,163
FRM00007015,2007-12-06,TMIN,80
FRM00007015,2007-03-23,TMAX,62
FRM00007015,2010-03-03,TMIN,-10
FRM00007015,2010-03-03,TMAX,61
FRM00007015,2009-01-22,TMIN,18
FRM00007015,2007-04-08,TMIN,33
FRM00007015,2009-06-16,TMIN,116
FRM00007015,2008-06-06,TMIN,125
FRM00007015,2014-09-13,TMIN,129
FRM00007015,2007-10-03,TMIN,137
FRM00007015,2006-09-21,TMAX,276
FRM00007015,2005-12-03,TMIN,63
FRM00007015,2006-09-21,TMIN,128
FRM00007015,2009-06-16,TMAX,210
FRM00007015,2015-02-25,TMIN,18
FRM00007015,2005-04-17,TMAX,130
FRM00007015,2005-04-17,TMIN,66
FRM00007015,2007-03-19,TMIN,5
FRM00007015,2005-11-13,TMAX,123
FRM00007015,2006-10-19,TMAX,191
FRM00007015,2006-08-06,TMIN,152
FRM00007015,2008-12-06,TMAX,80
FRM00007015,2008-12-06,TMIN,34
FRM00007015,2014-04-19,TMIN,55
FRM00007015,2010-06-29,TMIN,154
FRM00007015,2015-09-08,TMIN,116
FRM00007015,2010-06-29,TMAX,266
FRM00007015,2011-09-23,TMIN,76
FRM00007015,2011-09-23,TMAX,196
FRM00007015,2006-09-06,TMIN,147
FRM00007015,2015-11-02,TMAX,124
FRM00007015,2014-10-29,TMIN,96
FRM00007015,2010-07-13,TMIN,156
FRM00007015,2014-10-29,TMAX,132
FRM00007015,2009-05-21,TMAX,201
FRM00007015,2014-12-17,TMIN,21
FRM00007015,2012-11-26,TMIN,50
FRM00007015,2012-11-26,TMAX,116
FRM00007015,2015-03-25,TMAX,81
FRM00007015,2012-10-08,TMAX,127
FRM00007015,2006-07-09,TMAX,237
FRM00007015,2012-10-08,TMIN,64
FRM00007015,2011-01-10,TMIN,-18
FRM00007015,2015-10-07,TMAX,178
FRM00007015,2011-01-10,TMAX,35
FRM00007015,2010-09-18,TMAX,173
FRM00007015,2005-09-18,TMIN,54
FRM00007015,2009-11-26,TMAX,116
FRM00007015,2012-09-28,TMIN,99
FRM00007015,2010-05-22,TMIN,85
FRM00007015,2009-06-12,TMIN,85
FRM00007015,2010-05-22,TMAX,219
FRM00007015,2012-09-28,TMAX,183
FRM00007015,2005-11-16,TMAX,94
FRM00007015,2005-11-16,TMIN,37
FRM00007015,2005-09-04,TMIN,156
FRM00007015,2009-09-10,TMAX,212
FRM00007015,2011-02-18,TMAX,75
FRM00007015,2013-06-17,TMIN,130
FRM00007015,2010-02-17,TMAX,20
FRM00007015,2006-11-03,TMIN,38
FRM00007015,2011-05-07,TMIN,117
FRM00007015,2011-11-10,TMAX,154
FRM00007015,2010-04-13,TMAX,162
FRM00007015,2011-11-10,TMIN,54
FRM00007015,2009-05-24,TMAX,256
FRM00007015,2014-04-19,TMAX,150
FRM00007015,2013-06-17,TMAX,236
FRM00007015,2013-01-15,TMAX,1
FRM00007015,2005-09-18,TMAX,172
FRM00007015,2010-09-18,TMIN,67
FRM00007015,2015-02-09,TMIN,-11
FRM00007015,2012-04-06,TMAX,116
FRM00007015,2006-08-23,TMIN,107
FRM00007015,2006-04-09,TMIN,13
FRM00007015,2006-04-09,TMAX,113
FRM00007015,2008-10-09,TMIN,54
FRM00007015,2008-10-09,TMAX,176
FRM00007015,2006-03-01,TMAX,46
FRM00007015,2013-09-16,TMAX,170
FRM00007015,2013-05-17,TMAX,106
FRM00007015,2006-08-10,TMAX,192
FRM00007015,2005-03-06,TMIN,-42
FRM00007015,2006-06-21,TMAX,200
FRM00007015,2008-11-13,TMIN,55
FRM00007015,2008-11-13,TMAX,127
FRM00007015,2008-07-18,TMAX,202
FRM00007015,2006-08-10,TMIN,125
FRM00007015,2008-03-26,TMAX,103
FRM00007015,2013-10-25,TMIN,116
FRM00007015,2009-02-11,TMAX,63
FRM00007015,2008-03-26,TMIN,35
FRM00007015,2010-10-22,TMIN,44
FRM00007015,2010-10-22,TMAX,113
FRM00007015,2008-07-18,TMIN,137
FRM00007015,2013-10-25,TMAX,186
FRM00007015,2006-10-19,TMIN,130
FRM00007015,2007-10-22,TMAX,113
FRM00007015,2006-07-31,TMIN,129
FRM00007015,2014-12-30,TMIN,0
FRM00007015,2005-06-28,TMAX,287
FRM00007015,2006-08-23,TMAX,215
FRM00007015,2011-11-18,TMAX,117
FRM00007015,2012-04-06,TMIN,26
FRM00007015,2006-07-31,TMAX,253
FRM00007015,2014-10-09,TMIN,128
FRM00007015,2013-06-13,TMAX,202
FRM00007015,2008-06-10,TMIN,123
FRM00007015,2005-04-03,TMAX,200
FRM00007015,2008-06-10,TMAX,245
FRM00007015,2007-03-01,TMAX,113
FRM00007015,2011-05-21,TMIN,57
FRM00007015,2011-05-21,TMAX,227
FRM00007015,2006-09-06,TMAX,283
FRM00007015,2012-01-09,TMAX,121
FRM00007015,2012-01-09,TMIN,68
FRM00007015,2009-08-02,TMAX,230
FRM00007015,2014-09-27,TMIN,149
FRM00007015,2010-11-12,TMIN,101
FRM00007015,2012-12-15,TMAX,103
FRM00007015,2012-12-15,TMIN,60
FRM00007015,2007-03-02,TMAX,113
FRM00007015,2014-05-15,TMIN,47
FRM00007015,2015-11-02,TMIN,36
FRM00007015,2015-02-09,TMAX,52
FRM00007015,2014-06-21,TMAX,235
FRM00007015,2006-12-24,TMAX,31
FRM00007015,2008-01-29,TMAX,67
FRM00007015,2015-04-04,TMAX,81
FRM00007015,2008-03-15,TMAX,154
FRM00007015,2007-11-04,TMIN,85
FRM00007015,2008-08-21,TMAX,212
FRM00007015,2008-04-23,TMAX,171
FRM00007015,2012-03-02,TMAX,94
FRM00007015,2012-03-02,TMIN,70
FRM00007015,2008-08-25,TMIN,124
FRM00007015,2008-08-25,TMAX,214
FRM00007015,2008-08-21,TMIN,144
FRM00007015,2013-09-12,TMAX,190
FRM00007015,2015-01-14,TMAX,86
FRM00007015,2010-06-04,TMAX,262
FRM00007015,2015-01-14,TMIN,27
FRM00007015,2008-08-02,TMAX,216
FRM00007015,2007-11-26,TMAX,77
FRM00007015,2014-02-22,TMAX,111
FRM00007015,2005-12-01,TMAX,34
FRM00007015,2012-05-19,TMIN,90
FRM00007015,2012-05-19,TMAX,205
FRM00007015,2005-12-01,TMIN,6
FRM00007015,2010-09-27,TMAX,141
FRM00007015,2013-02-24,TMAX,11
FRM00007015,2006-12-28,TMIN,6
FRM00007015,2013-02-24,TMIN,-11
FRM00007015,2006-12-28,TMAX,31
FRM00007015,2014-06-20,TMIN,107
FRM00007015,2005-07-03,TMAX,255
FRM00007015,2005-07-03,TMIN,139
FRM00007015,2008-07-21,TMAX,177
FRM00007015,2012-06-18,TMAX,206
FRM00007015,2008-07-21,TMIN,97
FRM00007015,2013-11-10,TMAX,92
FRM00007015,2011-08-06,TMAX,216
FRM00007015,2013-12-18,TMIN,55
FRM00007015,2013-05-08,TMIN,95
FRM00007015,2013-05-08,TMAX,187
FRM00007015,2007-01-05,TMIN,76
FRM00007015,2013-10-17,TMIN,110
FRM00007015,2012-06-14,TMAX,192
FRM00007015,2012-06-14,TMIN,66
FRM00007015,2015-04-11,TMAX,188
FRM00007015,2008-03-15,TMIN,85
FRM00007015,2006-03-18,TMIN,2
FRM00007015,2010-05-23,TMIN,94
FRM00007015,2012-10-29,TMAX,91
FRM00007015,2014-04-30,TMAX,188
FRM00007015,2008-08-02,TMIN,144
FRM00007015,2011-05-24,TMAX,224
FRM00007015,2010-05-23,TMAX,260
FRM00007015,2007-11-04,TMAX,125
FRM00007015,2010-09-27,TMIN,76
FRM00007015,2013-07-14,TMIN,118
FRM00007015,2012-11-28,TMIN,26
FRM00007015,2010-02-25,TMAX,106
FRM00007015,2010-02-25,TMIN,78
FRM00007015,2010-07-09,TMAX,332
FRM00007015,2010-07-09,TMIN,193
FRM00007015,2010-07-24,TMIN,108
FRM00007015,2007-12-24,TMIN,-11
FRM00007015,2011-07-14,TMIN,116
FRM00007015,2011-07-14,TMAX,166
FRM00007015,2010-03-25,TMAX,181
FRM00007015,2009-01-23,TMAX,92
FRM00007015,2011-11-26,TMAX,121
FRM00007015,2007-12-24,TMAX,51
FRM00007015,2010-10-12,TMAX,150
FRM00007015,2013-09-01,TMIN,90
FRM00007015,2010-10-12,TMIN,60
FRM00007015,2015-12-20,TMIN,99
FRM00007015,2015-11-18,TMAX,162
FRM00007015,2015-11-18,TMIN,117
FRM00007015,2011-11-26,TMIN,25
FRM00007015,2013-09-01,TMAX,200
FRM00007015,2010-03-08,TMAX,32
FRM00007015,2010-03-08,TMIN,-37
FRM00007015,2012-09-29,TMAX,175
FRM00007015,2008-05-12,TMAX,256
FRM00007015,2006-05-10,TMIN,95
FRM00007015,2007-04-25,TMAX,260
FRM00007015,2006-04-11,TMIN,-5
FRM00007015,2015-09-17,TMAX,184
FRM00007015,2007-06-19,TMIN,127
FRM00007015,2007-06-19,TMAX,281
FRM00007015,2007-02-15,TMAX,112
FRM00007015,2006-05-10,TMAX,210
FRM00007015,2010-05-10,TMAX,131
FRM00007015,2014-06-20,TMAX,197
FRM00007015,2012-12-04,TMAX,74
FRM00007015,2007-02-15,TMIN,5
FRM00007015,2008-01-27,TMAX,111
FRM00007015,2008-01-27,TMIN,42
FRM00007015,2011-06-03,TMIN,140
FRM00007015,2011-06-03,TMAX,265
FRM00007015,2009-12-23,TMAX,14
FRM00007015,2006-07-15,TMAX,263
FRM00007015,2005-10-22,TMAX,173
FRM00007015,2012-12-04,TMIN,10
FRM00007015,2008-01-16,TMAX,96
FRM00007015,2008-09-22,TMAX,177
FRM00007015,2010-10-07,TMIN,98
FRM00007015,2010-04-29,TMIN,114
FRM00007015,2010-10-07,TMAX,183
FRM00007015,2005-10-22,TMIN,111
FRM00007015,2006-04-11,TMAX,104
FRM00007015,2008-07-29,TMAX,272
FRM00007015,2013-01-12,TMIN,-22
FRM00007015,2007-05-16,TMAX,150
FRM00007015,2014-11-19,TMAX,104
FRM00007015,2014-04-28,TMAX,168
FRM00007015,2014-08-16,TMIN,110
FRM00007015,2015-05-26,TMAX,195
FRM00007015,2015-06-11,TMIN,127
FRM00007015,2010-07-08,TMAX,322
FRM00007015,2009-02-18,TMAX,65
FRM00007015,2009-09-01,TMAX,254
FRM00007015,2010-09-29,TMAX,173
FRM00007015,2005-12-19,TMAX,75
FRM00007015,2008-06-13,TMAX,168
FRM00007015,2008-06-13,TMIN,77
FRM00007015,2010-03-21,TMAX,157
FRM00007015,2006-05-14,TMAX,156
FRM00007015,2006-05-14,TMIN,111
FRM00007015,2013-06-11,TMIN,86
FRM00007015,2010-09-29,TMIN,128
FRM00007015,2008-05-31,TMAX,200
FRM00007015,2006-08-25,TMAX,202
FRM00007015,2008-03-05,TMAX,71
FRM00007015,2013-11-13,TMIN,27
FRM00007015,2013-06-11,TMAX,225
FRM00007015,2007-04-28,TMIN,150
FRM00007015,2012-03-08,TMAX,94
FRM00007015,2007-04-28,TMAX,265
FRM00007015,2005-11-23,TMAX,44
FRM00007015,2005-11-23,TMIN,1
FRM00007015,2011-09-26,TMIN,134
FRM00007015,2014-06-21,TMIN,86
FRM00007015,2015-06-24,TMAX,223
FRM00007015,2005-06-07,TMIN,78
FRM00007015,2005-06-07,TMAX,146
FRM00007015,2010-08-07,TMAX,250
FRM00007015,2009-04-04,TMAX,128
FRM00007015,2010-08-10,TMIN,119
FRM00007015,2014-10-17,TMAX,184
FRM00007015,2009-02-22,TMIN,48
FRM00007015,2014-10-17,TMIN,126
FRM00007015,2015-05-26,TMIN,89
FRM00007015,2009-02-22,TMAX,94
FRM00007015,2007-08-15,TMAX,246
FRM00007015,2005-12-19,TMIN,2
FRM00007015,2013-03-26,TMAX,44
FRM00007015,2009-07-09,TMIN,125
FRM00007015,2010-08-10,TMAX,235
FRM00007015,2014-09-25,TMAX,181
FRM00007015,2012-03-08,TMIN,9
FRM00007015,2005-09-28,TMAX,173
FRM00007015,2015-07-15,TMIN,154
FRM00007015,2012-01-12,TMAX,105
FRM00007015,2005-09-28,TMIN,97
FRM00007015,2013-01-12,TMAX,13
FRM00007015,2014-02-13,TMAX,71
FRM00007015,2014-06-17,TMIN,128
FRM00007015,2008-01-03,TMIN,-24
FRM00007015,2011-10-21,TMIN,7
FRM00007015,2007-06-01,TMAX,186
FRM00007015,2010-04-09,TMIN,20
FRM00007015,2010-04-09,TMAX,167
FRM00007015,2012-09-09,TMIN,110
FRM00007015,2013-04-03,TMAX,68
FRM00007015,2005-12-29,TMIN,-50
FRM00007015,2011-08-09,TMAX,188
FRM00007015,2014-08-04,TMAX,242
FRM00007015,2010-07-03,TMAX,234
FRM00007015,2010-07-17,TMAX,215
FRM00007015,2008-05-03,TMAX,210
FRM00007015,2008-05-03,TMIN,79
FRM00007015,2011-04-07,TMAX,210
FRM00007015,2011-04-07,TMIN,89
FRM00007015,2007-01-22,TMAX,65
FRM00007015,2014-05-11,TMAX,141
FRM00007015,2015-03-22,TMAX,77
FRM00007015,2007-05-16,TMIN,109
FRM00007015,2015-10-15,TMIN,36
FRM00007015,2011-06-05,TMIN,150
FRM00007015,2011-06-05,TMAX,280
FRM00007015,2011-10-21,TMAX,131
FRM00007015,2014-02-13,TMIN,36
FRM00007015,2006-12-09,TMAX,84
FRM00007015,2010-12-18,TMIN,-102
FRM00007015,2014-05-23,TMAX,197
FRM00007015,2014-05-23,TMIN,97
FRM00007015,2007-04-21,TMIN,44
FRM00007015,2010-03-04,TMIN,5
FRM00007015,2010-03-04,TMAX,62
FRM00007015,2006-04-17,TMAX,144
FRM00007015,2007-09-15,TMIN,106
FRM00007015,2005-07-24,TMIN,127
FRM00007015,2007-10-19,TMIN,77
FRM00007015,2011-06-29,TMAX,257
FRM00007015,2011-12-18,TMIN,5
FRM00007015,2011-03-05,TMIN,-14
FRM00007015,2010-01-15,TMIN,-10
FRM00007015,2011-08-16,TMIN,145
FRM00007015,2005-12-29,TMAX,10
FRM00007015,2010-01-15,TMAX,27
FRM00007015,2012-08-15,TMAX,304
FRM00007015,2006-07-01,TMAX,293
FRM00007015,2006-12-09,TMIN,23
FRM00007015,2012-06-04,TMAX,146
FRM00007015,2006-07-10,TMIN,135
FRM00007015,2006-07-10,TMAX,264
FRM00007015,2011-08-16,TMAX,234
FRM00007015,2006-07-01,TMIN,167
FRM00007015,2013-04-04,TMIN,7
FRM00007015,2015-11-01,TMIN,48
FRM00007015,2014-01-28,TMIN,25
FRM00007015,2013-07-13,TMIN,119
FRM00007015,2013-07-13,TMAX,242
FRM00007015,2005-12-27,TMAX,27
FRM00007015,2011-03-16,TMAX,156
FRM00007015,2011-12-06,TMAX,82
FRM00007015,2015-12-30,TMIN,58
FRM00007015,2008-09-18,TMAX,150
FRM00007015,2008-03-17,TMAX,102
FRM00007015,2005-08-15,TMAX,187
FRM00007015,2012-06-07,TMIN,125
FRM00007015,2009-03-22,TMIN,25
FRM00007015,2005-03-01,TMIN,-43
FRM00007015,2010-07-25,TMAX,222
FRM00007015,2010-07-25,TMIN,129
FRM00007015,2015-11-01,TMAX,181
FRM00007015,2012-05-02,TMAX,157
FRM00007015,2010-06-16,TMAX,220
FRM00007015,2010-06-16,TMIN,92
FRM00007015,2012-05-02,TMIN,85
FRM00007015,2009-03-22,TMAX,118
FRM00007015,2006-05-28,TMAX,180
FRM00007015,2014-09-26,TMAX,206
FRM00007015,2014-09-26,TMIN,100
FRM00007015,2009-08-07,TMAX,290
FRM00007015,2014-01-04,TMAX,101
FRM00007015,2015-02-03,TMAX,45
FRM00007015,2009-08-19,TMIN,134
FRM00007015,2006-09-16,TMIN,168
FRM00007015,2009-01-29,TMIN,-35
FRM00007015,2009-01-29,TMAX,32
FRM00007015,2010-05-26,TMIN,86
FRM00007015,2011-11-21,TMAX,100
FRM00007015,2008-02-11,TMIN,14
FRM00007015,2015-10-03,TMAX,200
FRM00007015,2012-01-02,TMAX,137
FRM00007015,2009-05-10,TMIN,43
FRM00007015,2005-12-20,TMAX,31
FRM00007015,2009-05-10,TMAX,211
FRM00007015,2007-11-07,TMIN,44
FRM00007015,2012-03-22,TMAX,191
FRM00007015,2005-06-11,TMAX,157
FRM00007015,2007-10-17,TMAX,159
FRM00007015,2005-06-11,TMIN,83
FRM00007015,2005-12-20,TMIN,-12
FRM00007015,2009-05-15,TMAX,174
FRM00007015,2014-05-17,TMIN,76
FRM00007015,2014-06-10,TMAX,223
FRM00007015,2014-03-22,TMAX,102
FRM00007015,2015-12-13,TMAX,105
FRM00007015,2009-08-19,TMAX,327
FRM00007015,2005-12-21,TMIN,4
FRM00007015,2007-08-05,TMIN,153
FRM00007015,2012-02-08,TMIN,-70
FRM00007015,2008-09-18,TMIN,85
FRM00007015,2014-02-24,TMAX,133
FRM00007015,2014-04-12,TMIN,60
FRM00007015,2008-05-14,TMIN,159
FRM00007015,2012-03-25,TMAX,172
FRM00007015,2009-08-12,TMAX,261
FRM00007015,2015-02-03,TMIN,-24
FRM00007015,2012-03-25,TMIN,58
FRM00007015,2014-07-23,TMAX,297
FRM00007015,2007-10-05,TMAX,171
FRM00007015,2013-02-17,TMAX,72
FRM00007015,2008-11-28,TMAX,52
FRM00007015,2012-06-26,TMAX,232
FRM00007015,2010-07-14,TMAX,262
FRM00007015,2013-11-29,TMAX,94
FRM00007015,2010-12-06,TMAX,12
FRM00007015,2010-06-11,TMAX,212
FRM00007015,2010-11-15,TMAX,122
FRM00007015,2010-11-15,TMIN,40
FRM00007015,2005-11-07,TMAX,158
FRM00007015,2013-04-04,TMAX,85
FRM00007015,2012-12-14,TMIN,12
FRM00007015,2011-11-02,TMIN,82
FRM00007015,2011-03-24,TMAX,180
FRM00007015,2006-08-24,TMAX,196
FRM00007015,2012-02-08,TMAX,-10
FRM00007015,2014-04-12,TMAX,160
FRM00007015,2009-07-02,TMIN,155
FRM00007015,2013-03-24,TMIN,-13
FRM00007015,2013-03-24,TMAX,26
FRM00007015,2006-09-20,TMAX,231
FRM00007015,2015-08-11,TMAX,253
FRM00007015,2006-11-02,TMIN,29
FRM00007015,2010-03-24,TMAX,191
FRM00007015,2015-08-11,TMIN,160
FRM00007015,2008-11-20,TMAX,131
FRM00007015,2008-11-20,TMIN,73
FRM00007015,2012-11-02,TMIN,48
FRM00007015,2006-10-20,TMIN,125
FRM00007015,2014-04-01,TMIN,95
FRM00007015,2009-09-21,TMIN,124
FRM00007015,2012-02-19,TMAX,82
FRM00007015,2009-09-21,TMAX,221
FRM00007015,2012-11-02,TMAX,95
FRM00007015,2009-10-30,TMAX,151
FRM00007015,2014-09-01,TMAX,224
FRM00007015,2009-10-30,TMIN,48
FRM00007015,2015-07-08,TMAX,195
FRM00007015,2011-08-24,TMAX,218
FRM00007015,2006-08-24,TMIN,146
FRM00007015,2009-07-02,TMAX,310
FRM00007015,2007-05-09,TMAX,144
FRM00007015,2009-12-08,TMAX,107
FRM00007015,2010-05-26,TMAX,210
FRM00007015,2012-02-25,TMAX,100
FRM00007015,2011-01-26,TMAX,61
FRM00007015,2013-07-22,TMAX,330
FRM00007015,2013-07-22,TMIN,186
FRM00007015,2012-05-21,TMAX,145
FRM00007015,2013-05-15,TMAX,158
FRM00007015,2006-04-30,TMAX,105
FRM00007015,2010-01-05,TMAX,29
FRM00007015,2015-09-11,TMIN,97
FRM00007015,2008-04-12,TMAX,132
FRM00007015,2008-04-12,TMIN,46
FRM00007015,2006-01-05,TMIN,-10
FRM00007015,2006-01-05,TMAX,12
FRM00007015,2007-03-17,TMIN,78
FRM00007015,2010-03-28,TMAX,140
FRM00007015,2010-03-28,TMIN,75
FRM00007015,2007-07-06,TMAX,192
FRM00007015,2013-06-19,TMAX,286
FRM00007015,2012-08-24,TMAX,233
FRM00007015,2014-04-27,TMIN,58
FRM00007015,2014-04-27,TMAX,144
FRM00007015,2012-08-24,TMIN,146
FRM00007015,2008-01-21,TMAX,114
FRM00007015,2015-09-11,TMAX,216
FRM00007015,2006-02-12,TMAX,31
FRM00007015,2010-01-07,TMIN,-85
FRM00007015,2008-09-23,TMIN,102
FRM00007015,2013-08-09,TMAX,234
FRM00007015,2009-12-08,TMIN,49
FRM00007015,2014-01-28,TMAX,53
FRM00007015,2011-07-24,TMIN,132
FRM00007015,2006-01-21,TMAX,77
FRM00007015,2008-05-29,TMAX,213
FRM00007015,2014-01-19,TMAX,90
FRM00007015,2013-02-08,TMAX,41
FRM00007015,2008-10-15,TMAX,160
FRM00007015,2010-03-25,TMIN,100
FRM00007015,2011-01-12,TMIN,43
FRM00007015,2007-09-12,TMAX,192
FRM00007015,2014-02-11,TMAX,74
FRM00007015,2013-11-26,TMIN,39
FRM00007015,2009-12-28,TMAX,58
FRM00007015,2014-12-18,TMIN,85
FRM00007015,2011-12-30,TMIN,47
FRM00007015,2011-12-30,TMAX,89
FRM00007015,2009-12-28,TMIN,-12
FRM00007015,2015-03-10,TMAX,130
FRM00007015,2007-02-02,TMIN,53
FRM00007015,2009-05-09,TMIN,37
FRM00007015,2007-09-17,TMAX,209
FRM00007015,2009-05-08,TMAX,182
FRM00007015,2006-04-30,TMIN,48
FRM00007015,2006-10-08,TMIN,69
FRM00007015,2008-07-26,TMAX,274
FRM00007015,2008-07-26,TMIN,157
FRM00007015,2007-02-02,TMAX,101
FRM00007015,2007-12-03,TMAX,110
FRM00007015,2008-08-04,TMAX,227
FRM00007015,2014-10-30,TMAX,183
FRM00007015,2013-01-04,TMAX,100
FRM00007015,2013-12-20,TMIN,26
FRM00007015,2007-08-05,TMAX,315
FRM00007015,2015-05-27,TMAX,204
FRM00007015,2007-07-13,TMIN,178
FRM00007015,2009-06-30,TMAX,282
FRM00007015,2012-01-02,TMIN,48
FRM00007015,2014-11-22,TMAX,132
FRM00007015,2014-11-22,TMIN,59
FRM00007015,2005-09-15,TMAX,204
FRM00007015,2012-07-07,TMAX,211
FRM00007015,2010-09-03,TMAX,205
FRM00007015,2012-03-22,TMIN,50
FRM00007015,2009-07-25,TMAX,232
FRM00007015,2014-06-01,TMAX,192
FRM00007015,2009-05-09,TMAX,185
FRM00007015,2012-07-07,TMIN,129
FRM00007015,2015-10-03,TMIN,60
FRM00007015,2006-10-08,TMAX,176
FRM00007015,2013-12-20,TMAX,83
FRM00007015,2009-10-25,TMAX,170
FRM00007015,2010-11-23,TMAX,64
FRM00007015,2013-09-13,TMIN,76
FRM00007015,2013-02-22,TMIN,-34
FRM00007015,2006-03-23,TMAX,115
FRM00007015,2006-03-23,TMIN,-13
FRM00007015,2014-01-31,TMAX,71
FRM00007015,2008-01-21,TMIN,90
FRM00007015,2014-01-31,TMIN,-5
FRM00007015,2014-07-07,TMIN,101
FRM00007015,2014-07-07,TMAX,204
FRM00007015,2010-02-01,TMIN,-14
FRM00007015,2012-08-14,TMIN,146
FRM00007015,2010-02-01,TMAX,41
FRM00007015,2007-04-03,TMIN,56
FRM00007015,2007-04-03,TMAX,158
FRM00007015,2015-10-05,TMAX,175
FRM00007015,2011-05-11,TMAX,206
FRM00007015,2011-05-11,TMIN,88
FRM00007015,2015-06-14,TMIN,96
FRM00007015,2010-12-27,TMIN,-25
FRM00007015,2013-02-22,TMAX,-1
FRM00007015,2008-11-23,TMIN,-18
FRM00007015,2015-01-01,TMIN,-11
FRM00007015,2006-12-20,TMIN,-20
FRM00007015,2013-09-13,TMAX,182
FRM00007015,2010-11-23,TMIN,4
FRM00007015,2009-08-11,TMAX,234
FRM00007015,2014-12-15,TMIN,9
FRM00007015,2008-10-12,TMIN,75
FRM00007015,2010-06-03,TMAX,235
FRM00007015,2007-04-13,TMIN,114
FRM00007015,2010-12-26,TMIN,-23
FRM00007015,2009-05-18,TMIN,94
FRM00007015,2014-07-22,TMAX,247
FRM00007015,2011-03-03,TMAX,74
FRM00007015,2008-12-20,TMIN,54
FRM00007015,2011-03-03,TMIN,-12
FRM00007015,2015-10-08,TMAX,163
FRM00007015,2012-07-29,TMIN,116
FRM00007015,2007-09-04,TMIN,75
FRM00007015,2012-07-29,TMAX,208
FRM00007015,2008-05-10,TMAX,264
FRM00007015,2015-09-10,TMIN,105
FRM00007015,2015-09-10,TMAX,210
FRM00007015,2015-05-30,TMIN,65
FRM00007015,2015-05-30,TMAX,166
FRM00007015,2008-02-01,TMAX,75
FRM00007015,2006-01-31,TMAX,32
FRM00007015,2008-12-28,TMIN,-45
FRM00007015,2008-10-02,TMAX,123
FRM00007015,2014-08-21,TMAX,193
FRM00007015,2015-09-14,TMAX,182
FRM00007015,2012-07-01,TMAX,191
FRM00007015,2010-11-02,TMIN,52
FRM00007015,2006-03-26,TMIN,120
FRM00007015,2009-05-18,TMAX,181
FRM00007015,2013-05-26,TMAX,166
FRM00007015,2015-11-24,TMIN,9
FRM00007015,2009-11-02,TMAX,143
FRM00007015,2007-04-09,TMAX,176
FRM00007015,2007-03-21,TMIN,10
FRM00007015,2008-02-10,TMIN,7
FRM00007015,2009-04-07,TMAX,167
FRM00007015,2014-08-27,TMAX,200
FRM00007015,2014-08-27,TMIN,128
FRM00007015,2013-11-16,TMAX,72
FRM00007015,2015-02-24,TMIN,28
FRM00007015,2009-12-15,TMIN,-54
FRM00007015,2010-06-23,TMIN,109
FRM00007015,2014-10-07,TMAX,156
FRM00007015,2005-09-07,TMIN,143
FRM00007015,2015-08-15,TMAX,246
FRM00007015,2010-12-30,TMAX,27
FRM00007015,2010-07-30,TMAX,250
FRM00007015,2010-07-30,TMIN,130
FRM00007015,2008-11-17,TMAX,95
FRM00007015,2007-12-23,TMIN,-25
FRM00007015,2008-02-10,TMAX,127
FRM00007015,2005-11-03,TMAX,183
FRM00007015,2005-11-03,TMIN,138
FRM00007015,2013-11-17,TMIN,29
FRM00007015,2012-04-17,TMIN,-5
FRM00007015,2012-04-17,TMAX,85
FRM00007015,2005-06-09,TMIN,87
FRM00007015,2010-06-23,TMAX,270
FRM00007015,2006-04-29,TMIN,25
FRM00007015,2010-05-09,TMIN,50
FRM00007015,2007-05-20,TMAX,158
FRM00007015,2013-02-11,TMAX,15
FRM00007015,2007-05-20,TMIN,74
FRM00007015,2009-12-15,TMAX,0
FRM00007015,2011-11-15,TMAX,53
FRM00007015,2007-01-27,TMIN,20
FRM00007015,2005-12-24,TMIN,49
FRM00007015,2010-12-15,TMIN,-49
FRM00007015,2007-03-28,TMIN,55
FRM00007015,2011-10-01,TMIN,129
FRM00007015,2005-12-24,TMAX,93
FRM00007015,2008-11-08,TMAX,119
FRM00007015,2008-01-22,TMAX,111
FRM00007015,2012-03-18,TMAX,113
FRM00007015,2010-02-20,TMIN,-17
FRM00007015,2013-11-01,TMAX,131
FRM00007015,2008-11-08,TMIN,50
FRM00007015,2014-08-14,TMIN,136
FRM00007015,2014-03-09,TMIN,59
FRM00007015,2007-03-25,TMAX,132
FRM00007015,2011-07-01,TMAX,203
FRM00007015,2009-03-01,TMIN,38
FRM00007015,2011-07-01,TMIN,110
FRM00007015,2015-08-21,TMIN,156
FRM00007015,2009-11-30,TMAX,80
